	source	target	category	correlation	pvalue	padj
7215343	Relative Body Fat (L/Kg BW)	ENSG00000124222	115	0.5560850439882697	0.00095092746206	0.0112610890968015
7215448	Relative Body Fat (L/Kg BW)	ENSG00000132155	115	0.533724340175953	0.0016556347269207	0.0169680694238773
7215451	Relative Body Fat (L/Kg BW)	ENSG00000132429	115	0.5381231671554252	0.0014889962062857	0.015686858594692
7215518	Relative Body Fat (L/Kg BW)	ENSG00000140391	115	0.4838709677419355	0.0050177060795412	0.0381774722051469
7215559	Relative Body Fat (L/Kg BW)	ENSG00000143420	115	0.5597507331378299	0.0008650638370654	0.0104935394780586
7215586	Relative Body Fat (L/Kg BW)	ENSG00000147224	115	0.5425219941348973	0.0013371997503727	0.0144947122988049
7215588	Relative Body Fat (L/Kg BW)	ENSG00000147454	115	0.4919354838709677	0.0042401304135735	0.0338021611627885
7215622	Relative Body Fat (L/Kg BW)	ENSG00000152795	115	0.591275659824047	0.0003657003639773	0.0055229764260522
7215691	Relative Body Fat (L/Kg BW)	ENSG00000163938	115	0.5524193548387096	0.0010441865412436	0.0120687882551406
7215796	Relative Body Fat (L/Kg BW)	ENSG00000170144	115	0.5340909090909091	0.0016411524906072	0.0168548112558583
7215822	Relative Body Fat (L/Kg BW)	ENSG00000172465	115	0.5509530791788856	0.0010836793497728	0.0124001187989079
7215989	Relative Body Fat (L/Kg BW)	ENSG00000187742	115	0.5964076246334311	0.0003151871397329	0.0049405991872407
7216031	Relative Body Fat (L/Kg BW)	ENSG00000198492	115	0.4794721407624633	0.0054911891181149	0.0407579569425085
7216122	Relative Body Fat (L/Kg BW)	CS activity	115	-0.499633431085044	0.0035969274495796	0.029985062546308
7216123	Relative Body Fat (L/Kg BW)	Leg Strength (Nm)	115	-0.4662756598240469	0.0071477156449781	0.0492842795983888
7216124	Relative Body Fat (L/Kg BW)	Vo2 Peak	115	-0.6510263929618768	5.46340440585161e-05	0.001322264179504
7216125	Relative Body Fat (L/Kg BW)	Visceral Fat (L)	115	0.5062316715542522	0.0031144154322046	0.0269909449784067
7216126	Relative Body Fat (L/Kg BW)	ASAT (L)	115	0.874633431085044	6.030124263124327e-11	3.6758573481943865e-08
7216127	Relative Body Fat (L/Kg BW)	Anterior Thigh Volume (L)	115	-0.5414222873900293	0.0013738203578732	0.0147881640992855
7216128	Relative Body Fat (L/Kg BW)	Posterior Thigh Volume (L)	115	-0.6396627565982405	8.089155657017852e-05	0.0017779999688016
7216129	Relative Body Fat (L/Kg BW)	Body fat (L)	115	0.8955278592375366	4.522189799159089e-12	4.772963746344031e-09
7216130	Relative Body Fat (L/Kg BW)	Body lean tissue (L)	115	-0.5755131964809385	0.0005685944185892	0.0076754389907163
7216131	Relative Body Fat (L/Kg BW)	Relative Body Lean Tissue (L/Kg BW)	115	-0.8049853372434017	2.7860331639617944e-08	4.205686825913468e-06
7216393	Pectoralis IMAT fraction	Age	115	0.4821979320449824	0.0051934903579203	0.0391619221457184
7216394	Pectoralis IMAT fraction	Leg Strength (Nm)	115	-0.624266862170088	0.0001343403058117	0.0026035792504963
7216395	Pectoralis IMAT fraction	Vo2 Peak	115	-0.4684750733137829	0.0068452448913011	0.0477839969089983
7216396	Pectoralis IMAT fraction	Anterior Thigh Volume (L)	115	-0.6074046920821115	0.0002272451512985	0.003864404699608
7216397	Pectoralis IMAT fraction	Posterior Thigh Volume (L)	115	-0.5898093841642229	0.0003813923081908	0.0056973941775997
7216398	Pectoralis IMAT fraction	Body fat (L)	115	0.4842375366568915	0.004979879950276	0.0379893761305135
7216399	Pectoralis IMAT fraction	Body lean tissue (L)	115	-0.5993401759530792	0.0002891923768415	0.004632386281833
7216400	Pectoralis IMAT fraction	Relative Body Lean Tissue (L/Kg BW)	115	-0.6308651026392962	0.0001084510411565	0.0022168808406001
7216401	Pectoralis IMAT fraction	Relative Body Fat (L/Kg BW)	115	0.657258064516129	4.375210378751799e-05	0.0011181106936192
7217101	Pectoralis CSA	Weight	115	0.6645258204302743	3.354963402232378e-05	0.000915177002778
7217102	Pectoralis CSA	BMI	115	0.4848318231342288	0.0049190752842569	0.0376382988840873
7217103	Pectoralis CSA	Leg Strength (Nm)	115	0.7793255131964809	1.4782931883913009e-07	1.5012710700190426e-05
7217104	Pectoralis CSA	Anterior Thigh Volume (L)	115	0.8090175953079178	2.0962252893136848e-08	3.3852860690957365e-06
7217105	Pectoralis CSA	Posterior Thigh Volume (L)	115	0.8181818181818182	1.0704194433649013e-08	2.023648814784035e-06
7217106	Pectoralis CSA	Body lean tissue (L)	115	0.7793255131964809	1.4782931883913009e-07	1.5012710700190426e-05
7217107	Pectoralis CSA	Relative Body Lean Tissue (L/Kg BW)	115	0.5425219941348973	0.0013371997503727	0.0144947122988049
7217108	Pectoralis CSA	Relative Body Fat (L/Kg BW)	115	-0.5216275659824047	0.0022004852598448	0.0209162917840088
7217109	Pectoralis CSA	Pectoralis IMAT fraction	115	-0.5993401759530792	0.0002891923768415	0.004632386281833
7217649	ES+MF IMAT	ENSG00000187742	115	0.5146627565982405	0.0025800551334869	0.0235192748859103
7217709	ES+MF IMAT	Leg Strength (Nm)	115	-0.5788123167155426	0.0005193818601242	0.0071779878020094
7217710	ES+MF IMAT	ASAT (L)	115	0.4659090909090909	0.0071992174945259	0.0495524314622477
7217711	ES+MF IMAT	Anterior Thigh Volume (L)	115	-0.5681818181818182	0.0006929493074642	0.0088934233297565
7217712	ES+MF IMAT	Posterior Thigh Volume (L)	115	-0.531524926686217	0.0017448920006795	0.017640040010956
7217713	ES+MF IMAT	Body fat (L)	115	0.5208944281524927	0.0022380090504713	0.0211856803581803
7217714	ES+MF IMAT	Body lean tissue (L)	115	-0.5058651026392962	0.0031396714726225	0.0271343389129308
7217715	ES+MF IMAT	Relative Body Lean Tissue (L/Kg BW)	115	-0.4967008797653959	0.0038312654691543	0.0313905966430467
7217716	ES+MF IMAT	Relative Body Fat (L/Kg BW)	115	0.6997800586510264	8.300101987484638e-06	0.0003186159678253
7217717	ES+MF IMAT	Pectoralis IMAT fraction	115	0.6436950146627566	7.050384336296922e-05	0.0016034996176463
7217718	ES+MF IMAT	Pectoralis CSA	115	-0.6359970674486803	9.15028986809614e-05	0.0019504455949311
7217857	ES+MF CSA	Weight	115	0.6838634142754696	1.5965451678437745e-05	0.0005218925240157
7217858	ES+MF CSA	Leg Strength (Nm)	115	0.6899459290273109	1.2494139890545416e-05	0.0004336642220321
7217859	ES+MF CSA	Anterior Thigh Volume (L)	115	0.7178077199975955	3.7545416222576312e-06	0.0001747757205787
7217860	ES+MF CSA	Posterior Thigh Volume (L)	115	0.7227568539199487	2.98791502206674e-06	0.0001469887169178
7217861	ES+MF CSA	Body lean tissue (L)	115	0.7568508876072706	5.373322422660467e-07	3.9967465359966354e-05
7217862	ES+MF CSA	Pectoralis IMAT fraction	115	-0.6039776397834722	0.0002519575273189	0.0041771085943589
7217863	ES+MF CSA	Pectoralis CSA	115	0.7130418873316258	4.657363398670955e-06	0.0002055618663784
7217864	ES+MF CSA	ES+MF IMAT	115	-0.4807991954937929	0.0053444788251385	0.0399742873088592
7217877	Quadriceps IMAT	ENSP00000377770.1	115	-0.5399560117302052	0.0014240103426609	0.0151794054003801
7217881	Quadriceps IMAT	ENSP00000418842.3	115	-0.532624633431085	0.0016997524863923	0.0173012435919707
7217882	Quadriceps IMAT	ENSP00000496880.1	115	-0.6026392961876833	0.000262238871404	0.0043054634511242
7217888	Quadriceps IMAT	ENSP00000266544.5	115	-0.4739736070381232	0.0061363847499008	0.0441787453358337
7217895	Quadriceps IMAT	ENSP00000268668.6	115	-0.5381231671554252	0.0014889962062857	0.015686858594692
7217902	Quadriceps IMAT	ENSP00000359346.1	115	-0.5230938416422287	0.0021270748601051	0.0204130364570209
7217906	Quadriceps IMAT	ENSP00000297564.2	115	-0.5821114369501467	0.0004739711476033	0.0067019324337596
7217907	Quadriceps IMAT	ENSP00000292907.3	115	-0.5685483870967742	0.0006862050972141	0.0088343843445461
7217908	Quadriceps IMAT	ENSP00000330737.2	115	-0.4879032258064516	0.0046148714162039	0.0359418004406391
7217912	Quadriceps IMAT	ENSP00000296684.5	115	-0.4835043988269795	0.005055778296199	0.0383965625909028
7217915	Quadriceps IMAT	ENSP00000419656.1	115	-0.5065982404692082	0.0030893352233391	0.0268233610186244
7217918	Quadriceps IMAT	ENSP00000263774.4	115	-0.4967008797653959	0.0038312654691543	0.0313905966430467
7217925	Quadriceps IMAT	ENSP00000397760.1	115	-0.500733137829912	0.0035122950263749	0.0294695908928977
7217926	Quadriceps IMAT	ENSP00000252711.2	115	-0.4989002932551319	0.0036543211850082	0.0303279249052346
7217929	Quadriceps IMAT	ENSP00000281031.4	115	-0.5234604105571847	0.002109058483405	0.0202776617559812
7217950	Quadriceps IMAT	ENSP00000492163.1	115	-0.4765395894428152	0.0058276624345976	0.0425549642978828
7217975	Quadriceps IMAT	ENSP00000238688.5	115	-0.5454545454545454	0.0012436872976584	0.0137394325056679
7217979	Quadriceps IMAT	ENSP00000253452.2	115	-0.5755131964809385	0.0005685944185892	0.0076754389907163
7217990	Quadriceps IMAT	ENSP00000358737.3	115	-0.5252932551319648	0.002020952897829	0.0196549053818705
7218003	Quadriceps IMAT	ENSP00000356972.3	115	-0.4882697947214076	0.0045796679795807	0.0357313459620133
7218007	Quadriceps IMAT	ENSP00000260665.7	115	-0.4791055718475073	0.0055323170126075	0.0409740607064376
7218043	Quadriceps IMAT	ENSP00000155674.5	115	-0.501099706744868	0.0034844687162935	0.0292923244405939
7218048	Quadriceps IMAT	ENSP00000377446.2	115	-0.5153958944281525	0.002537594915389	0.0232208021018363
7218321	Quadriceps IMAT	Age	115	0.4702350062499733	0.0066111336863882	0.0465980630874128
7218322	Quadriceps IMAT	Height	115	-0.5251182620475088	0.0020292242711756	0.0197162112390974
7218323	Quadriceps IMAT	Leg Strength (Nm)	115	-0.5065982404692082	0.0030893352233391	0.0268233610186244
7218324	Quadriceps IMAT	Vo2 Peak	115	-0.5469208211143695	0.00119911630518	0.0133667348611431
7218325	Quadriceps IMAT	Liver Fat (%)	115	0.5439882697947214	0.0012897020233179	0.0141056895148456
7218326	Quadriceps IMAT	ASAT (L)	115	0.4875366568914956	0.0046503069839668	0.036152425029085
7218327	Quadriceps IMAT	Anterior Thigh Volume (L)	115	-0.6895161290322581	1.2714907635093855e-05	0.0004394688933221
7218328	Quadriceps IMAT	Posterior Thigh Volume (L)	115	-0.6110703812316716	0.0002032206111002	0.0035548531144666
7218329	Quadriceps IMAT	Body fat (L)	115	0.5271260997067448	0.0019360672240848	0.0190436172842175
7218330	Quadriceps IMAT	Body lean tissue (L)	115	-0.657624633431085	4.317737407500911e-05	0.0011073208288007
7218331	Quadriceps IMAT	Relative Body Lean Tissue (L/Kg BW)	115	-0.6631231671554252	3.533323385653563e-05	0.0009510947408704
7218332	Quadriceps IMAT	Relative Body Fat (L/Kg BW)	115	0.6693548387096774	2.8011640963111763e-05	0.0007986543422749
7218333	Quadriceps IMAT	Pectoralis IMAT fraction	115	0.5579178885630498	0.0009071034018859	0.0108713104846716
7218812	Quadriceps CSA	Weight	115	0.6916942793870922	1.1631361714798151e-05	0.0004109625439256
7218813	Quadriceps CSA	Height	115	0.592893231860566	0.0003490554487579	0.0053304339351821
7218814	Quadriceps CSA	Leg Strength (Nm)	115	0.876099706744868	5.106318964123174e-11	3.2346286532537564e-08
7218815	Quadriceps CSA	Anterior Thigh Volume (L)	115	0.939149560117302	1.833805576114938e-15	9.046846268530943e-12
7218816	Quadriceps CSA	Posterior Thigh Volume (L)	115	0.8933284457478006	6.088284400791117e-12	6.043879585768374e-09
7218817	Quadriceps CSA	Body lean tissue (L)	115	0.9094574780058652	5.815972258919697e-13	9.300865136898091e-10
7218818	Quadriceps CSA	Relative Body Lean Tissue (L/Kg BW)	115	0.5956744868035191	0.0003220012870393	0.005022305384976
7218819	Quadriceps CSA	Relative Body Fat (L/Kg BW)	115	-0.6521260997067448	5.2553064316925886e-05	0.0012849417747192
7218820	Quadriceps CSA	Pectoralis IMAT fraction	115	-0.6821847507331378	1.706581584675716e-05	0.0005492230724974
7218821	Quadriceps CSA	Pectoralis CSA	115	0.8064516129032258	2.5141478368351656e-08	3.891167460246642e-06
7218822	Quadriceps CSA	ES+MF IMAT	115	-0.6312316715542522	0.0001071534217799	0.0021968976564352
7218823	Quadriceps CSA	ES+MF CSA	115	0.7390706657380759	1.3583636787842762e-06	8.081758235285941e-05
7218824	Quadriceps CSA	Quadriceps IMAT	115	-0.6689882697947214	2.8401128729222568e-05	0.0008064888081527
7218836	Vastus Lateralis IMAT	ENSP00000377770.1	115	-0.5678152492668622	0.0006997518495775	0.0089616360132863
7218838	Vastus Lateralis IMAT	ENSP00000418842.3	115	-0.5069648093841642	0.0030644298348538	0.0266579990688364
7218839	Vastus Lateralis IMAT	ENSP00000496880.1	115	-0.6392961876832844	8.190067832692914e-05	0.0017940381937942
7218844	Vastus Lateralis IMAT	ENSP00000266544.5	115	-0.4890029325513196	0.0045099525450355	0.0353462283411625
7218851	Vastus Lateralis IMAT	ENSP00000268668.6	115	-0.4985337243401759	0.0036833129751707	0.0305082341138642
7218857	Vastus Lateralis IMAT	ENSP00000359346.1	115	-0.5197947214076246	0.0022953369267007	0.0215796246620606
7218861	Vastus Lateralis IMAT	ENSP00000297564.2	115	-0.5604838709677419	0.000848733691568	0.0103441080806853
7218862	Vastus Lateralis IMAT	ENSP00000292907.3	115	-0.5887096774193549	0.0003935497903806	0.0058341047764674
7218863	Vastus Lateralis IMAT	ENSP00000330737.2	115	-0.469574780058651	0.006698145701313	0.0470450954288548
7218866	Vastus Lateralis IMAT	ENSP00000296684.5	115	-0.4871700879765396	0.0046859759275317	0.0363312947586226
7218869	Vastus Lateralis IMAT	ENSP00000419656.1	115	-0.5069648093841642	0.0030644298348538	0.0266579990688364
7218872	Vastus Lateralis IMAT	ENSP00000263774.4	115	-0.4937683284457478	0.0040786403803607	0.032845569253787
7218875	Vastus Lateralis IMAT	ENSP00000397760.1	115	-0.4970674486803519	0.0038012721114667	0.0312012499499208
7218878	Vastus Lateralis IMAT	ENSP00000281031.4	115	-0.5549853372434017	0.0009781049700019	0.0114961716735426
7218898	Vastus Lateralis IMAT	ENSP00000492163.1	115	-0.4827712609970674	0.0051326661878375	0.0388110499655501
7218918	Vastus Lateralis IMAT	ENSP00000238688.5	115	-0.5157624633431085	0.0025165930100611	0.0230943662335985
7218921	Vastus Lateralis IMAT	ENSP00000253452.2	115	-0.5744134897360704	0.0005858896223728	0.0078505400962208
7218931	Vastus Lateralis IMAT	ENSP00000358737.3	115	-0.4835043988269795	0.005055778296199	0.0383965625909028
7218936	Vastus Lateralis IMAT	ENSP00000256441.4	115	-0.4989002932551319	0.0036543211850082	0.0303279249052346
7218943	Vastus Lateralis IMAT	ENSP00000356972.3	115	-0.5065982404692082	0.0030893352233391	0.0268233610186244
7218947	Vastus Lateralis IMAT	ENSP00000260665.7	115	-0.5164956011730205	0.0024750410790499	0.0227998378232922
7218970	Vastus Lateralis IMAT	ENSP00000155674.5	115	-0.5172287390029325	0.0024340856648766	0.0225295822668186
7219106	Vastus Lateralis IMAT	ENSG00000064607	115	0.4706744868035191	0.0065537499122723	0.0463156729432983
7219340	Vastus Lateralis IMAT	Vo2 Peak	115	-0.5403225806451613	0.0014113149240154	0.0150860781344514
7219341	Vastus Lateralis IMAT	ASAT (L)	115	0.5168621700879765	0.0024544892545217	0.0226754133412002
7219342	Vastus Lateralis IMAT	Anterior Thigh Volume (L)	115	-0.5351906158357771	0.0015983668380712	0.0165332203587431
7219343	Vastus Lateralis IMAT	Body fat (L)	115	0.5821114369501467	0.0004739711476033	0.0067019324337596
7219344	Vastus Lateralis IMAT	Body lean tissue (L)	115	-0.4941348973607038	0.004046985650778	0.0326732843304943
7219345	Vastus Lateralis IMAT	Relative Body Lean Tissue (L/Kg BW)	115	-0.6374633431085044	8.711741083591829e-05	0.0018800955520005
7219346	Vastus Lateralis IMAT	Relative Body Fat (L/Kg BW)	115	0.6671554252199413	3.042271838916082e-05	0.0008500902126916
7219347	Vastus Lateralis IMAT	Pectoralis IMAT fraction	115	0.6136363636363636	0.0001877765613541	0.0033506676649254
7219348	Vastus Lateralis IMAT	ES+MF IMAT	115	0.4783724340175953	0.0056153641871688	0.041423458088515
7219349	Vastus Lateralis IMAT	Quadriceps IMAT	115	0.8486070381231672	8.514826893811793e-10	2.891866323612312e-07
7219350	Vastus Lateralis IMAT	Quadriceps CSA	115	-0.5692815249266863	0.0006728899645591	0.0087055178442792
7219359	Vastus Lateralis CSA	ENSP00000496880.1	115	0.469208211143695	0.0067468763982773	0.0472884652129538
7219366	Vastus Lateralis CSA	ENSP00000292907.3	115	0.499633431085044	0.0035969274495796	0.029985062546308
7219947	Vastus Lateralis CSA	Weight	115	0.6112903265284015	0.0002018538566381	0.0035368934478942
7219948	Vastus Lateralis CSA	Height	115	0.571770951295521	0.0006293607396999	0.0082830313039347
7219949	Vastus Lateralis CSA	Leg Strength (Nm)	115	0.8328445747800587	3.3657036725634233e-09	8.335222038745604e-07
7219950	Vastus Lateralis CSA	Vo2 Peak	115	0.4857038123167155	0.004831010521045	0.0371529615201338
7219951	Vastus Lateralis CSA	Anterior Thigh Volume (L)	115	0.9109237536656892	4.598479692825262e-13	7.71206169355134e-10
7219952	Vastus Lateralis CSA	Posterior Thigh Volume (L)	115	0.8522727272727273	6.049049612503267e-10	2.2238173755887325e-07
7219953	Vastus Lateralis CSA	Body lean tissue (L)	115	0.876099706744868	5.106318964123174e-11	3.2346286532537564e-08
7219954	Vastus Lateralis CSA	Relative Body Lean Tissue (L/Kg BW)	115	0.6616568914956011	3.728851867069695e-05	0.0009906877787128
7219955	Vastus Lateralis CSA	Relative Body Fat (L/Kg BW)	115	-0.7107771260997068	5.151874905344563e-06	0.0002218440802596
7219956	Vastus Lateralis CSA	Pectoralis IMAT fraction	115	-0.7554985337243402	5.78173216763063e-07	4.223454073142339e-05
7219957	Vastus Lateralis CSA	Pectoralis CSA	115	0.7910557184750733	7.093459582324447e-08	8.579869538128779e-06
7219958	Vastus Lateralis CSA	ES+MF IMAT	115	-0.6902492668621701	1.2340421788690762e-05	0.000429766404159
7219959	Vastus Lateralis CSA	ES+MF CSA	115	0.7438364984040455	1.0672166019943134e-06	6.731102333957191e-05
7219960	Vastus Lateralis CSA	Quadriceps IMAT	115	-0.7137096774193549	4.52000626132588e-06	0.0002010504422846
7219961	Vastus Lateralis CSA	Quadriceps CSA	115	0.968108504398827	1.3765478396406337e-19	4.172281793400582e-15
7219962	Vastus Lateralis CSA	Vastus Lateralis IMAT	115	-0.6664222873900293	3.126698392107034e-05	0.0008679147605445
7220272	Triceps surae IMAT	Height	115	-0.616586920494399	0.0001713171641573	0.0031261954610593
7220273	Triceps surae IMAT	Leg Strength (Nm)	115	-0.5817448680351907	0.0004788370863685	0.0067532628258566
7220274	Triceps surae IMAT	Vo2 Peak	115	-0.5124633431085044	0.0027111530625661	0.0243833259929945
7220275	Triceps surae IMAT	Anterior Thigh Volume (L)	115	-0.6352639296187683	9.376888102577816e-05	0.0019865100692408
7220276	Triceps surae IMAT	Posterior Thigh Volume (L)	115	-0.6939149560117303	1.0613287809517031e-05	0.0003835970999737
7220277	Triceps surae IMAT	Body fat (L)	115	0.4908357771260997	0.0043396400469717	0.034377558782893
7220278	Triceps surae IMAT	Body lean tissue (L)	115	-0.6631231671554252	3.533323385653563e-05	0.0009510947408704
7220279	Triceps surae IMAT	Relative Body Lean Tissue (L/Kg BW)	115	-0.6048387096774194	0.0002455336187202	0.0040954860375126
7220280	Triceps surae IMAT	Relative Body Fat (L/Kg BW)	115	0.6884164222873901	1.3295917869209289e-05	0.0004549001977589
7220281	Triceps surae IMAT	Pectoralis IMAT fraction	115	0.5641495601173021	0.0007710814183425	0.0096326591053741
7220282	Triceps surae IMAT	Pectoralis CSA	115	-0.4827712609970674	0.0051326661878375	0.0388110499655501
7220283	Triceps surae IMAT	Quadriceps IMAT	115	0.6425953079178885	7.321105717481072e-05	0.0016484689418726
7220284	Triceps surae IMAT	Quadriceps CSA	115	-0.6678885630498533	2.959903458385885e-05	0.0008326000337808
